collection,collection.label,ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,classif3,classif3.label,classif4,classif4.label,classif5,classif5.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label,
IR,Industrial relations,MLT,Malta,FI:8274,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,56.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MLT,Malta,FI:8274,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,56.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MLT,Malta,FI:8274,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,52.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MLT,Malta,FI:8274,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,52.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MLT,Malta,FI:8274,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,52.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MLT,Malta,FI:8274,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,52.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MLT,Malta,FI:8274,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,52.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MNE,Montenegro,XX:8296,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,25.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MUS,Mauritius,FI:81,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,20.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MUS,Mauritius,FI:81,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,21.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MUS,Mauritius,FI:81,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,19.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MUS,Mauritius,FI:81,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,19.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MWI,Malawi,BA:1448,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,5.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MYS,Malaysia,XX:8295,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2001,11.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MYS,Malaysia,XX:8295,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,11.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MYS,Malaysia,XX:8295,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,10.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MYS,Malaysia,XX:8295,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,10.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MYS,Malaysia,XX:8295,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,10.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MYS,Malaysia,XX:8295,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,10.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MYS,Malaysia,XX:8295,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,10.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MYS,Malaysia,XX:8295,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,10.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MYS,Malaysia,XX:8295,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,9.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MYS,Malaysia,XX:8295,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,9.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MYS,Malaysia,XX:8295,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,8.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MYS,Malaysia,XX:8295,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,9.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,MYS,Malaysia,XX:8295,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,9.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NAM,Namibia,BA:1468,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,22.0,,,,,T31:242,Trade union membership coverage : Employed persons,S9:3478,Reference group coverage: Total employment,
IR,Industrial relations,NER,Niger,EB:728,Other official source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,35.6,E,Estimate,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NIC,Nicaragua,FX:646,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,6.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NIC,Nicaragua,FX:646,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,5.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NLD,Netherlands,BA:193,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2001,21.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NLD,Netherlands,BA:193,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,21.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NLD,Netherlands,BA:193,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,20.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NLD,Netherlands,BA:193,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,20.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NLD,Netherlands,BA:193,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,20.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NLD,Netherlands,BA:193,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,20.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NLD,Netherlands,BA:193,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,19.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NLD,Netherlands,BA:193,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,18.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NLD,Netherlands,BA:193,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,19.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NLD,Netherlands,BA:193,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,18.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NLD,Netherlands,BA:193,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,18.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NLD,Netherlands,BA:193,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,17.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NLD,Netherlands,BA:193,Labour force survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,17.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NOR,Norway,FX:639,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2001,53.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NOR,Norway,FX:639,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,54.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NOR,Norway,FX:639,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,55.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NOR,Norway,FX:639,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,55.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NOR,Norway,FX:639,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,54.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NOR,Norway,FX:639,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,54.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NOR,Norway,FX:639,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,53.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NOR,Norway,FX:639,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,52.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NOR,Norway,FX:639,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,53.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NOR,Norway,FX:639,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,53.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NOR,Norway,FX:639,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,53.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NOR,Norway,FX:639,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,53.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NOR,Norway,FX:639,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,53.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NZL,New Zealand,FI:109,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2001,22.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NZL,New Zealand,FI:109,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,22.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NZL,New Zealand,FI:109,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,21.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NZL,New Zealand,FI:109,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,20.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NZL,New Zealand,FI:109,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,20.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NZL,New Zealand,FI:109,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,21.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NZL,New Zealand,FI:109,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,21.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NZL,New Zealand,FI:109,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,20.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NZL,New Zealand,FI:109,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,21.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NZL,New Zealand,FI:109,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,20.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NZL,New Zealand,FI:109,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,20.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NZL,New Zealand,FI:109,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,20.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,NZL,New Zealand,FI:109,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,19.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PAN,Panama,FI:640,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,26.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PAN,Panama,FI:640,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,23.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PER,Peru,FX:379,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,4.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PER,Peru,FX:379,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,4.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PER,Peru,FX:379,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,4.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PER,Peru,FX:379,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,4.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PHL,Philippines,FI:644,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,11.7,,,,,,,S7:57_S9:66,Institutional sector coverage: Private sector only | Reference group coverage: Employees,
IR,Industrial relations,PHL,Philippines,FI:644,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,11.1,,,,,,,S7:57_S9:66,Institutional sector coverage: Private sector only | Reference group coverage: Employees,
IR,Industrial relations,PHL,Philippines,FI:644,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,11.0,,,,,,,S7:57_S9:66,Institutional sector coverage: Private sector only | Reference group coverage: Employees,
IR,Industrial relations,PHL,Philippines,FI:644,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,10.9,,,,,,,S7:57_S9:66,Institutional sector coverage: Private sector only | Reference group coverage: Employees,
IR,Industrial relations,PHL,Philippines,FI:644,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,10.6,,,,,,,S7:57_S9:66,Institutional sector coverage: Private sector only | Reference group coverage: Employees,
IR,Industrial relations,PHL,Philippines,FI:644,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,8.7,,,,,,,S7:57_S9:66,Institutional sector coverage: Private sector only | Reference group coverage: Employees,
IR,Industrial relations,PHL,Philippines,FI:644,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,8.7,,,,,,,S7:57_S9:66,Institutional sector coverage: Private sector only | Reference group coverage: Employees,
IR,Industrial relations,PHL,Philippines,FI:644,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,8.5,,,,,,,S7:57_S9:66,Institutional sector coverage: Private sector only | Reference group coverage: Employees,
IR,Industrial relations,PHL,Philippines,FI:644,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,8.5,,,,,,,S7:57_S9:66,Institutional sector coverage: Private sector only | Reference group coverage: Employees,
IR,Industrial relations,POL,Poland,XX:8277,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2001,15.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,POL,Poland,XX:8277,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,14.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,POL,Poland,XX:8277,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,18.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,POL,Poland,XX:8277,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,19.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,POL,Poland,XX:8277,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,18.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,POL,Poland,XX:8277,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,16.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,POL,Poland,XX:8277,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,15.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,POL,Poland,XX:8277,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,15.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,POL,Poland,XX:8277,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,14.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,POL,Poland,XX:8277,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,14.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,POL,Poland,XX:8277,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,13.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,POL,Poland,XX:8277,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,12.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,POL,Poland,XX:8277,Other source,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,12.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PRT,Portugal,FX:8278,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2001,22.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PRT,Portugal,FX:8278,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,20.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PRT,Portugal,FX:8278,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,21.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PRT,Portugal,FX:8278,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,21.4,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PRT,Portugal,FX:8278,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,21.2,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PRT,Portugal,FX:8278,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,20.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PRT,Portugal,FX:8278,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,20.8,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PRT,Portugal,FX:8278,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,20.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PRT,Portugal,FX:8278,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,20.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PRT,Portugal,FX:8278,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,19.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PRT,Portugal,FX:8278,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,18.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PRT,Portugal,FX:8278,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,18.5,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PRT,Portugal,FX:8278,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,18.1,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PRY,Paraguay,BX:534,Other household survey,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,4.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,PSE,Occupied Palestinian Territory,FX:786,Other administrative records and related sources,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,8.3,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ROU,Romania,FI:824,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2002,34.7,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ROU,Romania,FI:824,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2003,35.9,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ROU,Romania,FI:824,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,36.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ROU,Romania,FI:824,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,36.0,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ROU,Romania,FI:824,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,35.6,,,,,,,S9:66,Reference group coverage: Employees,
IR,Industrial relations,ROU,Romania,FI:824,Records of workers' organizations,ILR_TUMT_NOC_RT,Trade union density rate (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,19.8,,,,,,,S9:66,Reference group coverage: Employees,
