"","date","place","CO2","O3","CO","SO2","TinyDust","MicroDust","Year","Month","Day","date2"
"3630",20170219,"신촌로",0.051,0.009,1,0.005,47,26,"2017","02","19",2017-02-19
"3631",20170219,"광진구",0.037,0.022,0.6,0.004,44,28,"2017","02","19",2017-02-19
"3632",20170219,"용산구",0.03,0.018,0.5,0.004,39,26,"2017","02","19",2017-02-19
"3633",20170219,"중구",0.046,0.013,0.6,0.004,43,28,"2017","02","19",2017-02-19
"3634",20170219,"천호대로",0.044,0.014,0.6,0.005,46,34,"2017","02","19",2017-02-19
"3635",20170219,"정릉로",0.039,0.011,0.7,0.006,57,27,"2017","02","19",2017-02-19
"3636",20170219,"영등포구",0.021,0.018,0.7,0.004,46,25,"2017","02","19",2017-02-19
"3637",20170219,"강서구",0.035,0.02,0.5,0.006,47,24,"2017","02","19",2017-02-19
"3638",20170219,"성북구",0.051,0.011,0.9,0.004,37,24,"2017","02","19",2017-02-19
"3639",20170219,"서대문구",0.028,0.024,0.6,0.005,47,23,"2017","02","19",2017-02-19
"3640",20170219,"은평구",0.028,0.027,1,0.004,40,22,"2017","02","19",2017-02-19
"3641",20170219,"구로구",0.023,0.018,0.5,0.006,44,25,"2017","02","19",2017-02-19
"3642",20170219,"금천구",0.03,0.025,0.6,0.004,38,26,"2017","02","19",2017-02-19
"3643",20170219,"강남대로",0.049,0.013,0.7,0.005,57,29,"2017","02","19",2017-02-19
"3644",20170219,"강동구",0.033,0.019,0.6,0.004,48,29,"2017","02","19",2017-02-19
"3645",20170219,"강남구",0.034,0.017,0.5,0.005,46,28,"2017","02","19",2017-02-19
"3646",20170219,"서초구",0.029,0.026,0.5,0.004,45,26,"2017","02","19",2017-02-19
"3647",20170219,"영등포로",0.049,0.012,0.6,0.007,58,32,"2017","02","19",2017-02-19
"3648",20170219,"송파구",0.033,0.022,0.6,0.005,42,27,"2017","02","19",2017-02-19
"3649",20170219,"공항대로",0.036,0.016,0.5,0.005,60,31,"2017","02","19",2017-02-19
"3650",20170219,"도산대로",0.038,0.014,0.9,0.005,47,26,"2017","02","19",2017-02-19
"3651",20170219,"관악구",0.036,0.024,0.6,0.006,41,28,"2017","02","19",2017-02-19
"3652",20170219,"마포구",0.036,0.02,0.7,0.004,42,28,"2017","02","19",2017-02-19
"3653",20170219,"화랑로",0.043,0.009,0.7,0.005,53,31,"2017","02","19",2017-02-19
"3654",20170219,"청계천로",0.044,0.013,0.5,0.005,43,31,"2017","02","19",2017-02-19
"3655",20170219,"도봉구",0.038,0.013,0.6,0.005,45,24,"2017","02","19",2017-02-19
"3656",20170219,"동작대로",0.053,0.013,0.7,0.006,63,38,"2017","02","19",2017-02-19
"3657",20170219,"한강대로",0.044,0.015,0.6,0.005,66,33,"2017","02","19",2017-02-19
"3658",20170219,"종로구",0.038,0.018,0.6,0.004,41,27,"2017","02","19",2017-02-19
"3659",20170219,"중랑구",0.031,0.021,0.4,0.005,45,26,"2017","02","19",2017-02-19
"3660",20170219,"노원구",0.039,0.017,0.7,0.004,41,27,"2017","02","19",2017-02-19
"3661",20170219,"강북구",0.041,0.013,0.7,0.004,41,26,"2017","02","19",2017-02-19
"3662",20170219,"홍릉로",0.049,0.01,0.4,0.006,51,36,"2017","02","19",2017-02-19
"3663",20170219,"동작구",0.03,0.028,0.5,0.004,36,25,"2017","02","19",2017-02-19
"3664",20170219,"성동구",0.035,0.014,0.5,0.004,44,28,"2017","02","19",2017-02-19
"3665",20170219,"강변북로",0.047,0.01,0.5,0.005,56,20,"2017","02","19",2017-02-19
"3666",20170219,"양천구",0.031,0.016,0.6,0.006,40,29,"2017","02","19",2017-02-19
"3667",20170218,"천호대로",0.039,0.018,0.6,0.004,33,18,"2017","02","18",2017-02-18
"3668",20170218,"구로구",0.018,0.022,0.5,0.006,31,17,"2017","02","18",2017-02-18
"3669",20170218,"정릉로",0.026,0.025,0.5,0.006,38,17,"2017","02","18",2017-02-18
"3670",20170218,"영등포로",0.043,0.018,0.5,0.006,37,21,"2017","02","18",2017-02-18
"3671",20170218,"양천구",0.024,0.02,0.5,0.006,29,19,"2017","02","18",2017-02-18
"3672",20170218,"강남구",0.025,0.024,0.4,0.005,35,19,"2017","02","18",2017-02-18
"3673",20170218,"강동구",0.024,0.025,0.5,0.004,36,18,"2017","02","18",2017-02-18
"3674",20170218,"강변북로",0.042,0.014,0.4,0.005,42,20,"2017","02","18",2017-02-18
"3675",20170218,"도산대로",0.027,0.019,0.7,0.005,34,20,"2017","02","18",2017-02-18
"3676",20170218,"광진구",0.023,0.032,0.5,0.005,31,15,"2017","02","18",2017-02-18
"3677",20170218,"노원구",0.019,0.034,0.5,0.004,26,12,"2017","02","18",2017-02-18
"3678",20170218,"송파구",0.023,0.03,0.4,0.004,32,18,"2017","02","18",2017-02-18
"3679",20170218,"강북구",0.016,0.034,0.4,0.004,25,14,"2017","02","18",2017-02-18
"3680",20170218,"홍릉로",0.036,0.021,0.4,0.006,34,18,"2017","02","18",2017-02-18
"3681",20170218,"신촌로",0.044,0.012,0.9,0.006,38,21,"2017","02","18",2017-02-18
"3682",20170218,"중구",0.021,0.029,0.3,0.004,29,16,"2017","02","18",2017-02-18
"3683",20170218,"화랑로",0.036,0.019,0.5,0.006,37,19,"2017","02","18",2017-02-18
"3684",20170218,"성동구",0.024,0.024,0.4,0.004,32,20,"2017","02","18",2017-02-18
"3685",20170218,"용산구",0.024,0.022,0.4,0.004,27,16,"2017","02","18",2017-02-18
"3686",20170218,"은평구",0.019,0.033,0.8,0.004,32,17,"2017","02","18",2017-02-18
"3687",20170218,"종로구",0.021,0.029,0.4,0.004,28,15,"2017","02","18",2017-02-18
"3688",20170218,"종로",0.024,0.023,0.3,0.003,31,18,"2017","02","18",2017-02-18
"3689",20170218,"동작구",0.023,0.03,0.4,0.004,27,17,"2017","02","18",2017-02-18
"3690",20170218,"동작대로",0.046,0.016,0.6,0.006,45,30,"2017","02","18",2017-02-18
"3691",20170218,"한강대로",0.036,0.023,0.5,0.005,43,22,"2017","02","18",2017-02-18
"3692",20170218,"금천구",0.025,0.027,0.5,0.004,28,18,"2017","02","18",2017-02-18
"3693",20170218,"청계천로",0.029,0.024,0.3,0.004,29,17,"2017","02","18",2017-02-18
"3694",20170218,"도봉구",0.013,0.03,0.4,0.004,30,15,"2017","02","18",2017-02-18
"3695",20170218,"성북구",0.025,0.027,0.6,0.004,29,15,"2017","02","18",2017-02-18
"3696",20170218,"강남대로",0.046,0.015,0.6,0.005,43,19,"2017","02","18",2017-02-18
"3697",20170218,"공항대로",0.037,0.019,0.5,0.006,59,22,"2017","02","18",2017-02-18
"3698",20170218,"서대문구",0.02,0.03,0.5,0.005,34,17,"2017","02","18",2017-02-18
"3699",20170218,"동대문구",0.02,0.024,0.6,0.005,33,16,"2017","02","18",2017-02-18
"3700",20170218,"영등포구",0.018,0.018,0.6,0.004,36,18,"2017","02","18",2017-02-18
"3701",20170218,"관악구",0.031,0.024,0.5,0.006,31,19,"2017","02","18",2017-02-18
"3702",20170218,"중랑구",0.023,0.027,0.3,0.006,34,18,"2017","02","18",2017-02-18
"3703",20170218,"서초구",0.025,0.027,0.4,0.004,32,17,"2017","02","18",2017-02-18
"3704",20170218,"마포구",0.024,0.027,0.5,0.004,30,19,"2017","02","18",2017-02-18
"3705",20170218,"강서구",0.02,0.031,0.4,0.006,33,15,"2017","02","18",2017-02-18
"3706",20170217,"도산대로",0.022,0.021,0.6,0.004,47,21,"2017","02","17",2017-02-17
"3707",20170217,"관악구",0.02,0.03,0.4,0.005,39,15,"2017","02","17",2017-02-17
"3708",20170217,"도봉구",0.01,0.032,0.3,0.003,48,16,"2017","02","17",2017-02-17
"3709",20170217,"강동구",0.021,0.025,0.4,0.004,53,21,"2017","02","17",2017-02-17
"3710",20170217,"신촌로",0.04,0.013,0.8,0.004,50,23,"2017","02","17",2017-02-17
"3711",20170217,"송파구",0.021,0.029,0.4,0.004,48,18,"2017","02","17",2017-02-17
"3712",20170217,"홍릉로",0.033,0.02,0.3,0.005,47,19,"2017","02","17",2017-02-17
"3713",20170217,"영등포로",0.033,0.019,0.4,0.006,53,20,"2017","02","17",2017-02-17
"3714",20170217,"중랑구",0.02,0.026,0.3,0.005,47,20,"2017","02","17",2017-02-17
"3715",20170217,"금천구",0.02,0.03,0.4,0.003,40,16,"2017","02","17",2017-02-17
"3716",20170217,"노원구",0.018,0.033,0.4,0.003,38,13,"2017","02","17",2017-02-17
"3717",20170217,"중구",0.019,0.03,0.3,0.003,42,16,"2017","02","17",2017-02-17
"3718",20170217,"구로구",0.013,0.024,0.4,0.006,46,20,"2017","02","17",2017-02-17
"3719",20170217,"서초구",0.016,0.032,0.4,0.004,50,16,"2017","02","17",2017-02-17
"3720",20170217,"강북구",0.01,0.039,0.3,0.003,35,13,"2017","02","17",2017-02-17
"3721",20170217,"한강대로",0.033,0.022,0.4,0.004,60,24,"2017","02","17",2017-02-17
"3722",20170217,"공항대로",0.026,0.023,0.5,0.006,67,18,"2017","02","17",2017-02-17
"3723",20170217,"서대문구",0.019,0.031,0.5,0.005,51,16,"2017","02","17",2017-02-17
"3724",20170217,"용산구",0.02,0.023,0.3,0.003,39,16,"2017","02","17",2017-02-17
"3725",20170217,"동작대로",0.042,0.018,0.5,0.005,56,29,"2017","02","17",2017-02-17
"3726",20170217,"영등포구",0.016,0.018,0.6,0.004,52,19,"2017","02","17",2017-02-17
"3727",20170217,"청계천로",0.021,0.026,0.3,0.004,43,19,"2017","02","17",2017-02-17
"3728",20170217,"성동구",0.02,0.025,0.4,0.003,45,18,"2017","02","17",2017-02-17
"3729",20170217,"종로구",0.016,0.031,0.3,0.004,40,16,"2017","02","17",2017-02-17
"3730",20170217,"강서구",0.015,0.033,0.3,0.006,51,16,"2017","02","17",2017-02-17
"3731",20170217,"화랑로",0.031,0.019,0.5,0.005,52,19,"2017","02","17",2017-02-17
"3732",20170217,"동작구",0.019,0.034,0.3,0.003,39,15,"2017","02","17",2017-02-17
"3733",20170217,"정릉로",0.02,0.027,0.4,0.005,52,16,"2017","02","17",2017-02-17
"3734",20170217,"성북구",0.022,0.028,0.6,0.003,52,18,"2017","02","17",2017-02-17
"3735",20170217,"천호대로",0.031,0.019,0.5,0.004,38,21,"2017","02","17",2017-02-17
"3736",20170217,"양천구",0.019,0.023,0.4,0.005,41,18,"2017","02","17",2017-02-17
"3737",20170217,"강남구",0.021,0.025,0.4,0.005,70,18,"2017","02","17",2017-02-17
"3738",20170217,"강남대로",0.043,0.017,0.6,0.004,58,21,"2017","02","17",2017-02-17
"3739",20170217,"광진구",0.02,0.033,0.5,0.003,43,15,"2017","02","17",2017-02-17
"3740",20170217,"은평구",0.015,0.036,0.8,0.004,46,17,"2017","02","17",2017-02-17
"3741",20170217,"종로",0.019,0.024,0.3,0.003,43,19,"2017","02","17",2017-02-17
"3742",20170217,"강변북로",0.04,0.015,0.4,0.004,58,25,"2017","02","17",2017-02-17
"3743",20170217,"마포구",0.021,0.027,0.5,0.003,41,19,"2017","02","17",2017-02-17
"3744",20170217,"동대문구",0.016,0.024,0.6,0.004,48,15,"2017","02","17",2017-02-17
"3745",20170216,"한강대로",0.078,0.005,1.1,0.007,93,56,"2017","02","16",2017-02-16
"3746",20170216,"종로구",0.067,0.011,1.2,0.007,69,52,"2017","02","16",2017-02-16
"3747",20170216,"강서구",0.057,0.013,0.9,0.008,67,41,"2017","02","16",2017-02-16
"3748",20170216,"공항대로",0.06,0.011,0.9,0.008,71,51,"2017","02","16",2017-02-16
"3749",20170216,"화랑로",0.059,0.007,1.2,0.007,95,64,"2017","02","16",2017-02-16
"3750",20170216,"서초구",0.04,0.017,1.1,0.006,71,36,"2017","02","16",2017-02-16
"3751",20170216,"관악구",0.063,0.019,1.1,0.008,58,47,"2017","02","16",2017-02-16
"3752",20170216,"송파구",0.054,0.015,1.1,0.007,69,44,"2017","02","16",2017-02-16
"3753",20170216,"종로",0.075,0.005,0.9,0.006,75,62,"2017","02","16",2017-02-16
"3754",20170216,"도산대로",0.061,0.008,1.4,0.007,72,49,"2017","02","16",2017-02-16
"3755",20170216,"마포구",0.062,0.013,1.2,0.006,68,51,"2017","02","16",2017-02-16
"3756",20170216,"도봉구",0.066,0.007,1,0.007,71,44,"2017","02","16",2017-02-16
"3757",20170216,"서대문구",0.043,0.015,0.7,0.008,68,29,"2017","02","16",2017-02-16
"3758",20170216,"강남구",0.053,0.012,0.8,0.006,90,56,"2017","02","16",2017-02-16
"3759",20170216,"구로구",0.039,0.011,1,0.007,62,40,"2017","02","16",2017-02-16
"3760",20170216,"동작대로",0.075,0.011,1.2,0.008,91,65,"2017","02","16",2017-02-16
"3761",20170216,"신촌로",0.077,0.005,1.5,0.007,71,44,"2017","02","16",2017-02-16
"3762",20170216,"광진구",0.061,0.012,1,0.007,70,56,"2017","02","16",2017-02-16
"3763",20170216,"노원구",0.072,0.006,1.3,0.007,73,51,"2017","02","16",2017-02-16
"3764",20170216,"은평구",0.053,0.016,1.3,0.007,56,33,"2017","02","16",2017-02-16
"3765",20170216,"강남대로",0.077,0.009,1.4,0.007,80,47,"2017","02","16",2017-02-16
"3766",20170216,"영등포구",0.036,0.01,1.2,0.005,67,42,"2017","02","16",2017-02-16
"3767",20170216,"강북구",0.062,0.012,1,0.007,69,49,"2017","02","16",2017-02-16
"3768",20170216,"중구",0.071,0.008,1.2,0.007,73,54,"2017","02","16",2017-02-16
"3769",20170216,"영등포로",0.075,0.004,1,0.008,88,57,"2017","02","16",2017-02-16
"3770",20170216,"금천구",0.052,0.016,0.9,0.006,59,42,"2017","02","16",2017-02-16
"3771",20170216,"청계천로",0.074,0.005,1.1,0.007,76,64,"2017","02","16",2017-02-16
"3772",20170216,"동작구",0.053,0.023,1,0.006,58,42,"2017","02","16",2017-02-16
"3773",20170216,"성북구",0.072,0.007,1.4,0.007,74,50,"2017","02","16",2017-02-16
"3774",20170216,"강변북로",0.064,0.007,0.8,0.006,82,55,"2017","02","16",2017-02-16
"3775",20170216,"동대문구",0.061,0.008,1.2,0.007,83,47,"2017","02","16",2017-02-16
"3776",20170216,"양천구",0.052,0.01,1,0.008,61,47,"2017","02","16",2017-02-16
"3777",20170216,"정릉로",0.045,0.013,1,0.008,88,44,"2017","02","16",2017-02-16
"3778",20170216,"강동구",0.057,0.01,0.9,0.005,80,55,"2017","02","16",2017-02-16
"3779",20170216,"중랑구",0.06,0.008,0.8,0.007,74,45,"2017","02","16",2017-02-16
"3780",20170216,"홍릉로",0.076,0.006,0.9,0.009,82,63,"2017","02","16",2017-02-16
"3781",20170216,"천호대로",0.067,0.007,1,0.006,67,49,"2017","02","16",2017-02-16
"3782",20170216,"용산구",0.049,0.009,1,0.006,59,44,"2017","02","16",2017-02-16
"3783",20170216,"성동구",0.056,0.009,0.8,0.005,69,41,"2017","02","16",2017-02-16
"3784",20170215,"홍릉로",0.075,0.005,0.9,0.01,71,57,"2017","02","15",2017-02-15
"3785",20170215,"마포구",0.065,0.008,1,0.006,60,48,"2017","02","15",2017-02-15
"3786",20170215,"종로",0.068,0.005,0.8,0.006,64,50,"2017","02","15",2017-02-15
"3787",20170215,"천호대로",0.077,0.004,1.1,0.008,65,46,"2017","02","15",2017-02-15
"3788",20170215,"종로구",0.071,0.007,1.1,0.008,59,46,"2017","02","15",2017-02-15
"3789",20170215,"송파구",0.061,0.008,1.1,0.008,66,40,"2017","02","15",2017-02-15
"3790",20170215,"성동구",0.062,0.006,0.8,0.006,65,38,"2017","02","15",2017-02-15
"3791",20170215,"용산구",0.052,0.006,0.9,0.007,52,39,"2017","02","15",2017-02-15
"3792",20170215,"양천구",0.051,0.007,0.9,0.008,51,40,"2017","02","15",2017-02-15
"3793",20170215,"강변북로",0.071,0.004,0.8,0.008,86,39,"2017","02","15",2017-02-15
"3794",20170215,"성북구",0.07,0.007,1.2,0.008,64,42,"2017","02","15",2017-02-15
"3795",20170215,"한강대로",0.072,0.005,0.9,0.008,83,49,"2017","02","15",2017-02-15
"3796",20170215,"서초구",0.055,0.008,0.9,0.007,60,32,"2017","02","15",2017-02-15
"3797",20170215,"강남구",0.062,0.005,0.8,0.007,67,42,"2017","02","15",2017-02-15
"3798",20170215,"광진구",0.068,0.007,1,0.01,66,54,"2017","02","15",2017-02-15
"3799",20170215,"동작구",0.059,0.01,0.8,0.007,50,38,"2017","02","15",2017-02-15
"3800",20170215,"동작대로",0.075,0.006,1,0.009,81,59,"2017","02","15",2017-02-15
"3801",20170215,"서대문구",0.045,0.011,0.9,0.008,64,35,"2017","02","15",2017-02-15
"3802",20170215,"청계천로",0.075,0.005,0.9,0.008,65,53,"2017","02","15",2017-02-15
"3803",20170215,"강서구",0.057,0.009,0.7,0.009,57,35,"2017","02","15",2017-02-15
"3804",20170215,"공항대로",0.068,0.006,0.8,0.008,95,50,"2017","02","15",2017-02-15
"3805",20170215,"중구",0.069,0.007,0.9,0.007,59,43,"2017","02","15",2017-02-15
"3806",20170215,"강남대로",0.084,0.006,1.3,0.009,78,46,"2017","02","15",2017-02-15
"3807",20170215,"노원구",0.069,0.007,1.1,0.008,63,45,"2017","02","15",2017-02-15
"3808",20170215,"금천구",0.06,0.007,0.8,0.007,52,41,"2017","02","15",2017-02-15
"3809",20170215,"강동구",0.066,0.006,1,0.007,77,50,"2017","02","15",2017-02-15
"3810",20170215,"은평구",0.057,0.009,1.2,0.007,56,34,"2017","02","15",2017-02-15
"3811",20170215,"중랑구",0.063,0.006,0.8,0.008,67,43,"2017","02","15",2017-02-15
"3812",20170215,"동대문구",0.065,0.007,1.1,0.008,70,41,"2017","02","15",2017-02-15
"3813",20170215,"강북구",0.056,0.01,0.9,0.007,54,41,"2017","02","15",2017-02-15
"3814",20170215,"정릉로",0.053,0.007,1,0.008,76,45,"2017","02","15",2017-02-15
"3815",20170215,"도봉구",0.059,0.008,0.9,0.008,60,40,"2017","02","15",2017-02-15
"3816",20170215,"구로구",0.04,0.007,0.8,0.009,56,37,"2017","02","15",2017-02-15
"3817",20170215,"관악구",0.068,0.01,0.9,0.01,51,44,"2017","02","15",2017-02-15
"3818",20170215,"영등포구",0.036,0.008,0.9,0.005,59,38,"2017","02","15",2017-02-15
"3819",20170215,"신촌로",0.075,0.004,1.4,0.008,66,45,"2017","02","15",2017-02-15
"3820",20170215,"영등포로",0.074,0.004,0.9,0.009,77,50,"2017","02","15",2017-02-15
"3821",20170215,"도산대로",0.061,0.005,1.2,0.008,62,45,"2017","02","15",2017-02-15
"3822",20170215,"화랑로",0.06,0.006,1.1,0.008,82,56,"2017","02","15",2017-02-15
"3823",20170214,"영등포구",0.028,0.011,0.7,0.005,55,34,"2017","02","14",2017-02-14
"3824",20170214,"구로구",0.028,0.016,0.6,0.007,51,32,"2017","02","14",2017-02-14
"3825",20170214,"성북구",0.045,0.019,0.7,0.006,57,34,"2017","02","14",2017-02-14
"3826",20170214,"강북구",0.027,0.03,0.6,0.005,41,28,"2017","02","14",2017-02-14
"3827",20170214,"강변북로",0.06,0.007,0.5,0.006,73,29,"2017","02","14",2017-02-14
"3828",20170214,"도산대로",0.041,0.012,0.8,0.006,54,38,"2017","02","14",2017-02-14
"3829",20170214,"신촌로",0.058,0.008,1,0.005,56,35,"2017","02","14",2017-02-14
"3830",20170214,"동대문구",0.033,0.019,0.7,0.006,52,29,"2017","02","14",2017-02-14
"3831",20170214,"도봉구",0.033,0.019,0.5,0.005,53,29,"2017","02","14",2017-02-14
"3832",20170214,"용산구",0.039,0.013,0.5,0.005,44,29,"2017","02","14",2017-02-14
"3833",20170214,"은평구",0.029,0.029,0.8,0.006,51,30,"2017","02","14",2017-02-14
"3834",20170214,"종로구",0.031,0.027,0.5,0.005,44,31,"2017","02","14",2017-02-14
"3835",20170214,"양천구",0.037,0.014,0.6,0.007,49,36,"2017","02","14",2017-02-14
"3836",20170214,"종로",0.031,0.022,0.4,0.005,49,36,"2017","02","14",2017-02-14
"3837",20170214,"송파구",0.045,0.013,0.8,0.005,51,29,"2017","02","14",2017-02-14
"3838",20170214,"서초구",0.043,0.016,0.5,0.005,55,28,"2017","02","14",2017-02-14
"3839",20170214,"정릉로",0.034,0.022,0.6,0.008,61,31,"2017","02","14",2017-02-14
"3840",20170214,"금천구",0.043,0.017,0.6,0.004,45,34,"2017","02","14",2017-02-14
"3841",20170214,"관악구",0.048,0.018,0.6,0.007,45,36,"2017","02","14",2017-02-14
"3842",20170214,"마포구",0.04,0.019,0.7,0.005,48,35,"2017","02","14",2017-02-14
"3843",20170214,"공항대로",0.057,0.01,0.6,0.007,90,41,"2017","02","14",2017-02-14
"3844",20170214,"중구",0.036,0.022,0.4,0.005,47,32,"2017","02","14",2017-02-14
"3845",20170214,"동작구",0.041,0.02,0.5,0.004,44,32,"2017","02","14",2017-02-14
"3846",20170214,"강남구",0.041,0.015,0.6,0.005,57,32,"2017","02","14",2017-02-14
"3847",20170214,"강서구",0.037,0.02,0.6,0.006,58,32,"2017","02","14",2017-02-14
"3848",20170214,"서대문구",0.027,0.025,0.6,0.006,53,30,"2017","02","14",2017-02-14
"3849",20170214,"청계천로",0.041,0.02,0.4,0.006,49,34,"2017","02","14",2017-02-14
"3850",20170214,"중랑구",0.041,0.016,0.5,0.006,54,32,"2017","02","14",2017-02-14
"3851",20170214,"홍릉로",0.052,0.013,0.6,0.008,56,39,"2017","02","14",2017-02-14
"3852",20170214,"천호대로",0.064,0.008,0.9,0.005,55,37,"2017","02","14",2017-02-14
"3853",20170214,"강동구",0.051,0.012,0.8,0.005,65,34,"2017","02","14",2017-02-14
"3854",20170214,"광진구",0.049,0.016,0.7,0.006,51,37,"2017","02","14",2017-02-14
"3855",20170214,"노원구",0.039,0.023,0.7,0.005,48,31,"2017","02","14",2017-02-14
"3856",20170214,"동작대로",0.064,0.009,0.8,0.007,71,46,"2017","02","14",2017-02-14
"3857",20170214,"영등포로",0.057,0.011,0.6,0.007,64,40,"2017","02","14",2017-02-14
"3858",20170214,"강남대로",0.069,0.008,0.9,0.006,69,37,"2017","02","14",2017-02-14
"3859",20170214,"화랑로",0.048,0.012,0.8,0.007,67,40,"2017","02","14",2017-02-14
"3860",20170214,"성동구",0.042,0.015,0.5,0.004,54,28,"2017","02","14",2017-02-14
"3861",20170214,"한강대로",0.048,0.015,0.6,0.005,66,35,"2017","02","14",2017-02-14
"3862",20170213,"중랑구",0.051,0.007,0.6,0.006,45,29,"2017","02","13",2017-02-13
"3863",20170213,"성동구",0.048,0.006,0.6,0.004,45,26,"2017","02","13",2017-02-13
"3864",20170213,"동작구",0.052,0.009,0.7,0.005,36,27,"2017","02","13",2017-02-13
"3865",20170213,"신촌로",0.067,0.004,1.2,0.008,49,30,"2017","02","13",2017-02-13
"3866",20170213,"관악구",0.064,0.007,0.8,0.008,39,30,"2017","02","13",2017-02-13
"3867",20170213,"화랑로",0.05,0.005,0.8,0.006,57,38,"2017","02","13",2017-02-13
"3868",20170213,"영등포로",0.068,0.004,0.9,0.008,58,40,"2017","02","13",2017-02-13
"3869",20170213,"도봉구",0.044,0.011,0.7,0.006,44,25,"2017","02","13",2017-02-13
"3870",20170213,"노원구",0.055,0.008,0.9,0.005,42,29,"2017","02","13",2017-02-13
"3871",20170213,"은평구",0.047,0.01,0.9,0.005,38,24,"2017","02","13",2017-02-13
"3872",20170213,"홍릉로",0.059,0.005,0.7,0.008,49,37,"2017","02","13",2017-02-13
"3873",20170213,"청계천로",0.06,0.005,0.7,0.006,44,34,"2017","02","13",2017-02-13
"3874",20170213,"강서구",0.055,0.007,0.7,0.007,46,28,"2017","02","13",2017-02-13
